代码,名称
002358,森源电气
002160,常铝股份
300667,必创科技
600779,水井坊
300913,兆龙互连
601118,海南橡胶
300036,超图软件
603358,华达科技
601888,中国中免
002397,梦洁股份
605258,协和电子
300390,天华新能
000790,华神科技
600893,航发动力
002306,*ST云网
600361,创新新材
002277,友阿股份
000722,湖南发展
300393,中来股份
002107,沃华医药
601233,桐昆股份
301305,朗坤科技
688560,明冠新材
603291,联合水务
600569,安阳钢铁
002626,金达威
920735,德源药业
920541,铁大科技
002969,嘉美包装
603351,威尔药业
603345,安井食品
600238,*ST椰岛
688312,燕麦科技
300268,佳沃食品
300042,朗科科技
600973,宝胜股份
603122,合富中国
603421,鼎信通讯
600089,特变电工
688307,中润光学
600389,江山股份
600251,冠农股份
688001,华兴源创
000652,泰达股份
300420,五洋自控
601688,华泰证券
300408,三环集团
601615,明阳智能
688458,美芯晟
600199,金种子酒
300627,华测导航
301180,万祥科技
688047,龙芯中科
920179,凯德石英
300249,依米康
001872,招商港口
002616,长青集团
002865,钧达股份
002251,步步高
002939,长城证券
688136,科兴制药
002383,合众思壮
300265,通光线缆
002136,安 纳 达
600110,诺德股份
002789,*ST建艺
001280,中国铀业
601155,新城控股
601003,柳钢股份
002040,南 京 港
603890,春秋电子
301017,漱玉平民
600299,安迪苏
002815,崇达技术
688257,新锐股份
002138,顺络电子
300626,华瑞股份
688484,南芯科技
601872,招商轮船
603031,安孚科技
301217,铜冠铜箔
000546,金圆股份
300844,山水比德
600293,三峡新材
603260,合盛硅业
000012,南  玻Ａ
300899,上海凯鑫
600549,厦门钨业
301201,诚达药业
002928,华夏航空
002356,赫美集团
600267,海正药业
600354,敦煌种业
300310,宜通世纪
301230,泓博医药
002833,弘亚数控
002035,华帝股份
301345,涛涛车业
301626,苏州天脉
300238,冠昊生物
603527,众源新材
002497,雅化集团
000715,中兴商业
688630,芯碁微装
300050,世纪鼎利
603778,国晟科技
688262,国芯科技
600780,通宝能源
920403,康农种业
001257,盛龙股份
688709,成都华微
002806,华锋股份
688339,亿华通-U
301630,同宇新材
600072,中船科技
920556,雅达股份
002743,富煌钢构
600155,华创云信
000889,中嘉博创
300333,兆日科技
600645,中源协和
600100,同方股份
301381,赛维时代
300964,本川智能
002375,亚厦股份
920245,威博液压
603019,中科曙光
000875,电投绿能
920826,盖世食品
688469,芯联集成-U
002042,华孚时尚
000987,越秀资本
000050,深天马Ａ
000629,钒钛股份
688192,迪哲医药-U
301033,迈普医学
601858,中国科传
002124,天邦食品
301500,飞南资源
603012,创力集团
301617,博苑股份
688011,新光光电
002848,*ST高斯
002978,安宁股份
001236,弘业期货
002270,华明装备
600313,农发种业
601677,明泰铝业
603948,建业股份
301051,信濠光电
002039,黔源电力
000537,绿发电力
301371,敷尔佳
002240,盛新锂能
601555,东吴证券
603369,今世缘
003031,中瓷电子
300444,双杰电气
600173,卧龙新能
603289,泰瑞机器
000823,超声电子
002110,三钢闽光
300295,*ST三六
688100,威胜信息
300001,特锐德
601319,中国人保
000791,甘肃能源
920765,美之高
300410,正业科技
600961,株冶集团
301132,满坤科技
603826,坤彩科技
600103,青山纸业
600827,百联股份
001359,平安电工
002694,*ST顾地
605366,宏柏新材
605077,华康股份
300214,日科化学
300664,鹏鹞环保
000860,顺鑫农业
301392,汇成真空
000596,古井贡酒
600187,*ST国中
600435,北方导航
603328,依顿电子
300686,智动力
301056,森赫股份
000692,惠天热电
688813,泰金新能
301181,标榜股份
000592,平潭发展
603139,康惠股份
688790,昂瑞微-UW
601567,三星电气
002885,京泉华
688682,霍莱沃
600021,上海电力
002465,海格通信
002805,丰元股份
600418,江淮汽车
605111,新洁能
002760,凤形股份
688802,沐曦股份-U
920527,夜光明
002821,凯莱英
301178,天亿马
301363,美好医疗
300518,新迅达
600751,海航科技
300798,锦鸡股份
002266,浙富控股
688183,生益电子
301259,艾布鲁
603228,景旺电子
002578,闽发铝业
601696,中银证券
300922,天秦装备
002410,广联达
603538,美诺华
002791,坚朗五金
000993,闽东电力
002387,维信诺
001360,南矿集团
601061,中信金属
688788,科思科技
600520,三佳科技
002617,露笑科技
603922,ST金鸿顺
600059,古越龙山
002300,太阳电缆
300870,欧陆通
002193,ST如意
920028,新恒泰
688068,热景生物
002100,天康生物
603816,顾家家居
600590,泰豪科技
688568,中科星图
000568,泸州老窖
603655,朗博科技
600841,动力新科
920046,亿能电力
920725,惠丰钻石
688260,昀冢科技
300919,中伟新材
688691,灿芯股份
688385,复旦微电
688636,智明达
920145,恒合股份
002281,光迅科技
688126,沪硅产业
601068,中铝国际
301041,金百泽
300997,欢乐家
600183,生益科技
002202,金风科技
300761,立华股份
301396,宏景科技
300739,明阳电路
600235,民丰特纸
603612,索通发展
002774,快意电梯
600268,国电南自
002112,三变科技
601083,锦江航运
600108,亚盛集团
688248,南网科技
601866,中远海发
300625,三雄极光
301150,中一科技
920970,大禹生物
300221,银禧科技
301188,力诺药包
002571,德力股份
600657,信达地产
300883,龙利得
600449,宁夏建材
603618,杭电股份
688300,联瑞新材
600644,乐山电力
605580,恒盛能源
600259,中稀有色
603712,七一二
000039,中集集团
002436,兴森科技
000035,中国天楹
605598,上海港湾
002392,北京利尔
600500,中化国际
000973,佛塑科技
600405,动力源
003035,南网能源
301098,金埔园林
002851,麦格米特
002463,沪电股份
688676,金盘科技
601116,三江购物
002745,木林森
688429,时创能源
300853,申昊科技
002853,皮阿诺
600916,中国黄金
000932,华菱钢铁
600702,舍得酒业
603693,江苏新能
688313,仕佳光子
688002,睿创微纳
688629,华丰科技
300672,国科微
920414,欧普泰
300316,晶盛机电
605499,东鹏饮料
688387,信科移动-U
600095,湘财股份
600058,五矿发展
688388,嘉元科技
002840,华统股份
688035,德邦科技
600888,新疆众和
300196,长海股份
600663,陆家嘴
300223,北京君正
920748,路桥信息
002299,圣农发展
600302,ST标准
603660,苏州科达
003027,同兴科技
002405,四维图新
300133,华策影视
600808,马钢股份
002948,青岛银行
688599,天合光能
600798,宁波海运
920985,海泰新能
300807,天迈科技
600343,航天动力
002849,威星智能
600598,北大荒
605086,龙高股份
000903,ST云动
002875,安奈儿
600149,廊坊发展
600428,中远海特
002008,大族激光
605016,百龙创园
600773,西藏城投
601111,中国国航
301075,多瑞医药
600673,东阳光
300051,琏升科技
600550,保变电气
603535,嘉诚国际
600540,新赛股份
300572,安车检测
600879,航天电子
301257,普蕊斯
600192,长城电工
002623,亚玛顿
301248,杰创智能
300940,南极光
300018,中元股份
601965,中国汽研
600438,通威股份
600929,雪天盐业
600979,广安爱众
600783,鲁信创投
688766,普冉股份
002913,奥士康
605060,联德股份
688256,寒武纪
000739,普洛药业
600184,光电股份
300292,吴通控股
603688,石英股份
603315,福鞍股份
603589,口子窖
002961,瑞达期货
688281,华秦科技
002930,宏川智慧
300476,胜宏科技
600026,中远海能
688333,铂力特
002706,良信股份
002628,成都路桥
002289,*ST宇顺
601877,正泰电器
603776,永安行
600133,东湖高新
000417,合百集团
002487,大金重工
603950,长源东谷
301286,侨源股份
600163,中闽能源
920132,泰鹏智能
600372,中航机载
688101,三达膜
600362,江西铜业
920375,派诺科技
300657,弘信电子
002640,跨境通
920237,力佳科技
600236,桂冠电力
000586,汇源通信
002515,金字火腿
601777,千里科技
688726,拉普拉斯
688625,呈和科技
000601,韶能股份
603861,白云电器
600513,联环药业
002782,可立克
002859,洁美科技
688282,理工导航
688383,新益昌
000636,风华高科
002163,海南发展
601012,隆基绿能
688348,昱能科技
600586,金晶科技
600239,ST云城
688311,盟升电子
002201,九鼎新材
688066,*ST航图
300755,华致酒行
002922,伊戈尔
002310,东方新能
000838,*ST发展
000799,酒鬼酒
000657,中钨高新
920476,海能技术
600545,卓郎智能
600219,南山铝业
601218,吉鑫科技
920770,艾能聚
603124,江南新材
605222,起帆电缆
300285,国瓷材料
300658,延江股份
300427,红相股份
000759,中百集团
300335,迪森股份
000758,中色股份
000905,厦门港务
301093,华兰股份
300243,瑞丰高材
002842,翔鹭钨业
603606,东方电缆
603959,ST百利
688172,燕东微
603737,三棵树
600084,*ST尼雅
601168,西部矿业
002183,怡 亚 通
603063,禾望电气
000408,藏格矿业
603132,金徽股份
000539,粤电力Ａ
000818,航锦科技
002378,章源钨业
000963,华东医药
002030,达安基因
600475,华光环能
000062,深圳华强
600537,*ST亿晶
000534,万泽股份
002259,升达林业
600105,永鼎股份
301129,瑞纳智能
688418,震有科技
001287,中电港
688498,源杰科技
600452,涪陵电力
920175,东方碳素
300671,富满微
300751,迈为股份
001337,四川黄金
002323,*ST雅博
002506,协鑫集成
600552,凯盛科技
300300,海峡创新
002522,浙江众成
600346,恒力石化
603126,中材节能
600785,新华百货
002431,ST棕榈
688719,爱科赛博
920719,宁新新材
300668,杰恩股份
600726,华电能源
301005,超捷股份
603477,巨星农牧
688523,航天环宇
603021,*ST华鹏
300395,菲利华
002254,泰和新材
601636,旗滨集团
003006,百亚股份
600491,ST龙元
300080,易成新能
002198,ST嘉应
688028,沃尔德
300396,ST迪瑞
600115,中国东航
300057,万顺新材
600982,宁波能源
600032,浙江新能
300857,协创数据
603185,弘元绿能
000677,ST海龙
603042,华脉科技
000639,ST西王
688472,阿特斯
601086,国芳集团
600759,ST洲际
688667,菱电电控
605296,神农集团
300490,华自科技
688347,华虹公司
000821,ST京机
002691,*ST冀凯
600180,*ST瑞茂
002512,ST达华
688195,腾景科技
002046,国机精工
301027,华蓝集团
605118,力鼎光电
600118,中国卫星
600082,ST海泰
000078,ST海王
002726,ST龙大
002620,*ST瑞和
600678,ST金顶
300819,聚杰微纤
600459,贵研铂业
000609,*ST中迪
603186,XD华正新
600683,京投发展
002082,ST万邦
300911,亿田智能
000711,ST京蓝
300608,思特奇
000632,ST三木
002569,*ST步森
600745,*ST闻泰
002199,*ST东晶
600053,*ST九鼎
002667,*ST威领
600166,福田汽车
688521,芯原股份
601899,紫金矿业
688680,海优新材
000533,顺钠股份
000056,*ST皇庭
600547,山东黄金
300475,香农芯创
000923,河钢资源
603359,*ST东珠
600370,*ST三房
920394,民士达
688123,聚辰股份
600595,中孚实业
603867,新化股份
002552,宝鼎科技
600482,中国动力
301338,凯格精机
601958,金钼股份
600301,华锡有色
601579,会稽山
002738,中矿资源
300620,光库科技
688137,近岸蛋白
688485,九州一轨
003036,泰坦股份
600988,赤峰黄金
002976,瑞玛精密
300782,卓胜微
002155,湖南黄金
300139,晓程科技
600191,华资实业
600234,科新发展
000571,新大洲A
600732,爱旭股份
002108,沧州明珠
002501,*ST利源
002459,晶澳科技
601865,福莱特
688303,大全能源
300564,筑博设计
600821,金开新能
688525,佰维存储
002636,金安国纪
002962,五方光电
300903,科翔股份
600601,方正科技
600206,有研新材
605006,山东玻纤
002114,罗平锌电
000506,招金黄金
603979,金诚信
000737,北方铜业
002717,*ST岭南
301197,工大科雅
002379,宏桥控股
000751,锌业股份
002384,东山精密
000819,岳阳兴长
920087,秋乐种业
603938,三孚股份
688193,仁度生物
001400,江顺科技
300863,卡倍亿
603256,宏和科技
688345,博力威
002128,电投能源
688603,天承科技
300594,ST朗进
301055,张小泉
000720,新能泰山
301205,联特科技
002237,恒邦股份
300363,博腾股份
920469,富恒新材
600530,交大昂立
600693,东百集团
002132,恒星科技
000716,黑芝麻
920570,坤博精工
002432,九安医疗
600507,方大特钢
600363,联创光电
600487,亨通光电
300509,新美星
603777,来伊份
920433,大唐药业
002498,汉缆股份
600641,先导基电
002218,拓日新能
920351,华光源海
688663,新风光
300693,盛弘股份
688807,优迅股份
600719,大连热电
920571,国航远洋
300477,ST合纵
600927,永安期货
000807,云铝股份
600819,耀皮玻璃
300085,银之杰
002639,雪人集团
002080,中材科技
601231,环旭电子
603993,洛阳钼业
603833,欧派家居
300548,长芯博创
688375,国博电子
002868,绿康生化
688097,博众精工
601600,中国铝业
688711,宏微科技
920726,朱老六
300835,龙磁科技
301408,华人健康
600770,综艺股份
301196,唯科科技
000612,焦作万方
920273,一致魔芋
000890,法尔胜
600744,华银电力
001376,百通能源
600876,凯盛新能
000933,神火股份
688234,天岳先进
000510,新金路
601908,京运通
000960,锡业股份
300102,乾照光电
300245,ST天玑
688125,安达智能
002532,天山铝业
002028,思源电气
000060,中金岭南
688020,方邦股份
600490,鹏欣资源
600489,中金黄金
300210,森远股份
920429,康比特
000878,云南铜业
002429,兆驰股份
300726,宏达电子
688261,东微半导
000603,盛达资源
688008,澜起科技
600172,黄河旋风
920023,*ST田野
300683,海特生物
688381,帝奥微
603175,超颖电子
603360,百傲化学
301227,森鹰窗业
600345,长江通信
300900,广联航空
688048,长光华芯
688159,有方科技
688205,德科立
300068,ST南都
603353,和顺石油
002716,湖南白银
601069,西部黄金
000070,特发信息
300715,凯伦股份
688041,海光信息
600208,衢州发展
300352,ST信源
688141,杰华特
300696,爱乐达
601212,白银有色
300055,万邦达
002264,新 华 都
002222,福晶科技
000630,铜陵有色
600522,中天科技
920045,蘅东光
000975,山金国际
002428,云南锗业
002843,泰嘉股份
688079,美迪凯
301070,开勒股份
002723,小崧股份
000967,盈峰环境
301157,华塑科技
603530,神马电力
688223,晶科能源
600703,三安光电
002135,东南网架
603002,宏昌电子
601778,晶科科技
601869,长飞光纤
601975,招商南油
688323,瑞华泰
600711,盛屯矿业
688227,品高股份
300571,平治信息
301002,崧盛股份
002015,协鑫能科
603717,天域生物
600156,华升股份
002810,山东赫达
603016,新宏泰
600748,上实发展
301122,采纳股份
920971,天马新材
002217,合力泰
600758,辽宁能源
301326,捷邦科技
600498,烽火通信
002796,世嘉科技
300449,汉邦高科
002491,通鼎互联
000426,兴业银锡
600531,豫光金铅
300430,*ST益通
300010,ST豆神
600497,驰宏锌锗
003022,联泓新科
300570,太辰光
920284,灵鸽科技
002943,宇晶股份
603050,科林电气
688516,奥特维
603806,福斯特
002763,汇洁股份
000066,中国长城
603007,顺景科技
001896,豫能控股
002580,圣阳股份
002560,通达股份
600857,宁波中百
600176,中国巨石
603093,南华期货
603118,共进股份
002290,禾盛新材
603773,沃格光电
001267,汇绿生态
600330,天通股份
605365,立达信
600488,津药药业
603588,高能环境
000925,众合科技
002309,中利集团
300774,倍杰特
300736,百邦科技
920580,科创新材
301580,爱迪特
300730,科创信息
688677,海泰新光
301531,C春光集
300687,赛意信息
301373,凌玮科技
300965,恒宇信通
688496,*ST清越
301139,*ST元道
920680,广道退
920305,*ST云创
920220,朗信电气
920161,龙辰科技
920096,嘉晨智能
920058,华洋赛车
833994,翰博高新
833874,泰祥股份
832317,观典防务
810014,莱特定转
810013,万通定转
810011,优机定转
688635,长进光子
688555,退市泽达
688086,退市紫晶
605081,*ST太和
603996,退市中新
603963,*ST大药
603603,退市博天
603555,ST贵人
603435,嘉德利
603388,*ST元成
603311,金海高科
603157,退市拉夏
603133,退市碳元
603056,德邦股份
603003,退市龙宇
601989,中国重工
601558,退市锐电
601299,中国北车
601268,*ST二重
601258,*ST庞大
601028,玉龙股份
600991,广汽长丰
600978,*ST宜生
600899,*ST信联
600898,*ST美讯
600896,退市海医
600891,退市秋林
600890,退市中房
600878,*ST北科
600870,退市厦华
600856,退市中天
600852,*ST中川
600849,上药转换
600842,中西药业
600840,新湖创业
600837,海通证券
600836,*ST易连
600832,东方明珠
600823,*ST世茂
600813,ST鞍一工
600811,*ST东方
600806,退市昆机
600804,退市鹏博
600799,*ST龙科
600788,*ST达曼
600786,东方锅炉
600781,退市辅仁
600772,S*ST龙昌
600767,退市运盛
600766,退市园城
600762,S*ST金荔
600752,*ST哈慈
600747,退市大控
600723,首商股份
600709,ST生态
600705,中航产融
600701,退市工新
600700,*ST数码
600696,*ST岩石
600695,退市绿庭
600687,退市刚泰
600680,*ST上普
600677,*ST航通
600672,*ST华圣
600670,*ST斯达
600669,*ST鞍成
600659,*ST花雕
600656,退市博元
600652,退市游久
600647,退市同达
600646,ST国嘉
600636,*ST国化
600634,退市富控
600632,华联商厦
600631,百联股份
600627,上电股份
600625,PT水仙
600614,退市鹏起
600608,*ST沪科
600607,上实医药
600599,*ST熊猫
600591,*ST上航
600565,ST迪马
600555,退市海创
600553,太行水泥
600532,退市未来
600485,*ST信威
600472,包头铝业
600466,*ST蓝光
600462,退市九有
600432,退市吉恩
600421,*ST华嵘
600401,退市海润
600393,ST粤泰
600387,退市海越
600385,退市金泰
600357,承德钒钛
600355,*ST精伦
600321,正源股份
600317,营口港
600311,*ST荣华
600306,退市商城
600297,广汇汽车
600296,S兰铝
600291,退市西水
600290,*ST华仪
600286,S*ST国瓷
600277,ST亿利
600275,退市昌鱼
600270,外运发展
600263,路桥建设
600260,*ST凯乐
600253,天方药业
600247,*ST成城
600242,退市中昌
600240,退市华业
600225,退市卓朗
600220,ST阳光
600213,*ST亚星
600209,退市罗顿
600205,S山东铝
600200,退市苏吴
600193,*ST创兴
600190,退市锦港
600181,S*ST云大
600175,退市美都
600146,退市环球
600145,退市新亿
600139,*ST西源
600122,*ST宏图
600112,*ST天成
600102,莱钢股份
600093,退市易见
600092,S*ST精密
600091,退市明科
600090,退市济堂
600087,退市长油
600086,退市金钰
600083,*ST博信
600077,*ST宋都
600074,退市保千
600070,*ST富润
600069,退市银鸽
600068,葛洲坝
600065,*ST联谊
600005,武钢股份
600003,ST东北高
600002,齐鲁石化
600001,邯郸钢铁
300851,交大思诺
300799,左江退
300742,越博退
300630,普利退
300526,中潜退
300495,*ST美尚
300431,暴风退
300392,腾信退
300391,长药退
300379,东通退
300372,欣泰退
300367,网力退
300362,天翔退
300356,光一退
300344,立方退
300336,新文退
300330,计通退
300325,德威退
300312,邦讯退
300309,吉艾退
300297,蓝盾退
300282,三盛退
300280,紫天退
300273,和佳退
300262,*ST巴安
300216,千山退
300208,中程退
300202,聚龙退
300186,大华农
300178,腾邦退
300156,神雾退
300117,*ST嘉寓
300116,*ST保力
300108,*ST吉药
300104,乐视退
300090,盛运退
300089,文化退
300069,金利华电
300064,金刚退
300038,数知退
300029,*ST天龙
300028,金亚退
300023,宝德退
002898,*ST赛隆
002808,*ST恒久
002781,奇信退
002776,*ST柏龙
002770,科迪退
002751,易尚退
002750,龙津退
002740,*ST爱迪
002731,ST萃华
002711,欧浦退
002699,*ST美盛
002684,猛狮退
002680,长生退
002665,ST航高
002629,仁智股份
002621,*ST美吉
002619,*ST艾格
002618,丹邦退
002610,ST爱康
002604,龙力退
002509,天茂退
002505,鹏都农牧
002504,*ST弘高
002503,*ST搜特
002502,ST鼎龙
002499,科林退
002477,雏鹰退
002473,圣莱退
002464,众应退
002450,康得退
002447,晨鑫退
002435,ST长康
002433,太安退
002417,深南退
002411,必康退
002359,北讯退
002341,ST新纶
002336,人乐退
002325,*ST洪涛
002308,*ST威创
002288,*ST超华
002280,ST联络
002260,德奥退
002231,*ST奥维
002220,天宝退
002147,新光退
002143,印纪退
002118,*ST紫鑫
002113,*ST天润
002089,新海退
002087,新纺退
002071,长城退
002070,众和退
002018,华信退
002013,中航机电
002002,ST鸿达
001365,天海电子
001237,惠康科技
000996,中期退
000982,中银绒业
000979,中弘退
000976,*ST华铁
000971,*ST高升
000961,ST中南
000956,中原油气
000939,凯迪退
000918,*ST嘉凯
000916,华北高速
000866,扬子石化
000861,海印股份
000851,*ST高鸿
000836,ST富通
000835,长动退
000832,*ST龙涤
000827,*ST长兴
000817,辽河油田
000806,银河退
000805,*ST炎黄
000787,*ST创智
000780,ST平能
000769,*ST大菲
000765,*ST华信
000763,锦州石化
000760,斯太退
000748,长城信息
000732,ST泰禾
000730,*ST环保
000699,S*ST佳纸
000693,华泽退
000689,ST宏业
000687,华讯退
000675,ST银山
000673,当代退
000671,ST阳光城
000667,ST美置
000666,经纬纺机
000662,天夏退
000660,*ST南华
000658,ST海洋
000653,ST九州
000638,*ST万方
000627,*ST天茂
000622,恒立退
000621,*ST比特
000618,吉林化工
000616,*ST海投
000613,东海A退
000611,天首退
000606,顺利退
000602,金马集团
000594,国恒退
000588,PT粤金曼
000587,*ST金洲
000585,东电退
000584,工智退
000583,S*ST托普
000578,盐湖集团
000569,长城股份
000562,宏源证券
000556,PT南洋
000549,S湘火炬
000542,TCL通讯
000540,*ST中天
000535,*ST猴王
000527,美的电器
000522,白云山A
000515,攀渝钛业
000511,烯碳退
000508,琼民源A
000502,绿景退
000430,ST张家界
000418,小天鹅A
000416,*ST民控
000413,ST旭电
000412,ST五环
000406,石油大明
000405,ST鑫光
000150,*ST宜康
000047,ST中侨
000046,*ST泛海
000040,*ST旭蓝
000038,大通退
000033,新都退
000024,招商地产
000023,*ST深天
000018,神城A退
000015,PT中浩A
000013,*ST石化A
000005,ST星源
000004,*ST国华
000003,PT金田A
